"","stop_id","passing_values","frequent_stop","stop_name","geometry","RTA"
"562","799837",2,FALSE,"South Main St and Stoughton St",c(237667.725469171, 877885.225379275),"BAT"
"563","799838",2,FALSE,"South Main St and Selwyn Rd",c(237744.760026798, 877622.503374634),"BAT"
"564","799839",2,FALSE,"South Main St and Summit Rd",c(237970.274272142, 876865.413370587),"BAT"
"565","799840",2,FALSE,"South Main St and Langley Rd",c(238012.627372209, 876415.459756569),"BAT"
"566","799841",2,FALSE,"South Main St and High St",c(238025.327807187, 875915.252490388),"BAT"
"567","799842",2,FALSE,"West Main St and Pratt St",c(237954.866800732, 875780.807060212),"BAT"
"568","799843",2,FALSE,"West Main St and Pond St",c(237865.544890266, 875478.317870181),"BAT"
"569","799844",2,FALSE,"West Main St and Feely St",c(237899.782864122, 875138.394691643),"BAT"
"570","799845",2,FALSE,"West Main St and Lisa Ln",c(237914.328717142, 874985.857918253),"BAT"
"571","799846",2,FALSE,"West Main St and Avon Pl",c(237941.206045063, 874816.060073302),"BAT"
"572","799847",2,FALSE,"West Main St and Klondike Rd",c(238004.094404578, 874623.686259295),"BAT"
"573","799848",2,FALSE,"West Main St and Nichols Ave",c(238181.276871243, 874231.332278385),"BAT"
"574","799853",1,FALSE,"Oak St and Chatham West Dr",c(237189.570292221, 872460.748063078),"BAT"
"575","799854",1,FALSE,"Oak St and Oak Lane",c(237375.92078974, 872462.843544953),"BAT"
"576","799855",1,FALSE,"Oak Street at Fuller Art Museum",c(237626.052170374, 872448.289629977),"BAT"
"577","799856",1,FALSE,"Oak St across DW Field Golf Course",c(238003.683132465, 872412.659884879),"BAT"
"578","799857",1,FALSE,"Belair Street and Tucker Drive",c(238138.511067109, 872198.794230015),"BAT"
"579","799858",1,FALSE,"Belair St at Anne Ave",c(238155.295916059, 872062.487261065),"BAT"
"580","799859",0,FALSE,"Belair St at Earle St",c(238231.094669842, 871543.529244252),"BAT"
"581","799861",1,FALSE,"Sullivan Towers",c(238077.691109388, 871673.891121799),"BAT"
"582","799863",1,FALSE,"Colonel Bell Drive and Belair Street",c(238265.132173074, 871256.963965773),"BAT"
"583","799876",2,FALSE,"Stop and Shop Plaza",c(237493.918890962, 869085.937641271),"BAT"
"584","799903",2,FALSE,"Good Samaritan Rd at Oak St",c(236198.755843064, 872240.890881724),"BAT"
"585","799905",2,FALSE,"WalMart (Oak St, Brockton)",c(236724.148150728, 872099.991515439),"BAT"
"586","799906",0,FALSE,"Campanelli Dr at Ocean State Job Lot",c(237009.211552289, 872199.444561701),"BAT"
"587","799908",0,FALSE,"Westgate Dr at Westgate Dialysis",c(236847.731159519, 871884.707245147),"BAT"
"588","799913",2,FALSE,"North Main St and Court St",c(239730.446511983, 870703.316036668),"BAT"
"589","799914",2,FALSE,"Spring St and North Main St",c(239720.443075894, 870834.214794344),"BAT"
"590","799915",2,FALSE,"Spring St and Walnut St",c(239531.720348451, 870804.831455874),"BAT"
"591","799916",2,FALSE,"North Warren Ave and Spring St",c(239407.677977878, 870793.585745597),"BAT"
"592","799917",2,FALSE,"North Warren Ave and Wyman St",c(239330.509935726, 871071.059863615),"BAT"
"593","799918",2,FALSE,"North Warren Ave and Walnut Ave",c(239302.494504219, 871169.42553807),"BAT"
"594","799919",2,FALSE,"North Warren Ave and Prospect St",c(239268.455281492, 871294.859627863),"BAT"
"595","799920",2,FALSE,"North Warren Ave and Hunnington St",c(239211.796423126, 871471.372839261),"BAT"
"596","799921",2,FALSE,"North Warren Ave and Ford St",c(239167.298141335, 871618.630729236),"BAT"
"597","799922",2,FALSE,"North Warren Ave and Richmond St",c(239097.929190073, 871835.504965098),"BAT"
"598","799923",2,FALSE,"North Warren Ave and Battles St",c(239046.250861261, 871995.497287184),"BAT"
"599","799929",2,FALSE,"Oak St and Colantha Ave",c(238318.771095907, 872394.482071187),"BAT"
"600","799930",2,FALSE,"Oak Street at DW Field Golf Course",c(238017.841342778, 872425.509568556),"BAT"
"601","799931",2,FALSE,"Fuller Art Museum",c(237637.482589666, 872460.901854625),"BAT"
"602","799932",2,FALSE,"Greek Orthodox Church",c(237369.807897317, 872476.917440576),"BAT"
"603","799933",2,FALSE,"Oak St and Chatham West Dr",c(237202.576559583, 872472.701447961),"BAT"
"604","799934",2,FALSE,"Campanelli Dr and Oak St",c(236983.953527848, 872441.562312066),"BAT"
"605","799935",2,FALSE,"Campanelli Dr at Auto Zone Warehouse",c(237015.965466906, 872094.627109369),"BAT"
"606","799936",2,FALSE,"Westgate Dr at Dentist Building",c(236810.582483572, 871521.082849735),"BAT"
"607","799937",2,FALSE,"Oak St and Oakridge Dr",c(238249.839913302, 872384.222522517),"BAT"
"608","799943",2,FALSE,"North Warren Ave at Richmond St",c(239086.130967654, 871844.76973903),"BAT"
"609","799944",2,FALSE,"North Warren Ave at Ford St",c(239159.539283597, 871615.477619147),"BAT"
"610","799945",2,FALSE,"North Warren Ave at Prospect St",c(239257.120248422, 871295.018704302),"BAT"
"611","799946",2,FALSE,"North Warren Ave at Milton St",c(239294.738920895, 871165.605863641),"BAT"
"612","799947",2,FALSE,"North Warren Ave across from Wyman St",c(239322.74064224, 871069.6836892),"BAT"
"613","799948",2,FALSE,"North Warren Ave at Spring St",c(239404.747668825, 870770.132984598),"BAT"
"614","799949",0,FALSE,"Pleasant St at Glenwood St",c(239193.811584225, 870792.061479925),"BAT"
"615","799957",0,FALSE,"Oak St at Madrid Sq",c(236829.773913396, 872440.533635123),"BAT"
"616","799958",0,FALSE,"Oak Street at Pines Estates",c(236503.562680575, 872376.261917787),"BAT"
"617","799964",0,FALSE,"North Pearl St at Canterbury Arms Apts",c(235829.232491688, 872341.636036045),"BAT"
"618","799965",0,FALSE,"Park St at Brockton-Stoughton Line",c(235791.302056301, 872464.734443327),"BAT"
"619","799966",0,FALSE,"Park St at Our Lady of Rosary Church",c(235733.238187564, 872627.384102729),"BAT"
"620","799967",0,FALSE,"1256 Park St",c(235701.407124451, 872706.306885891),"BAT"
"621","799968",0,FALSE,"Park St in front of Trailer Park",c(235650.031975822, 872855.551284578),"BAT"
"622","799969",0,FALSE,"Park St in front of Blue Hill Nursing Home",c(235488.702271949, 873307.582437942),"BAT"
"623","799970",0,FALSE,"Park St - Medical Building",c(235341.947407903, 873512.219694909),"BAT"
"624","799971",0,FALSE,"Park St at Tenth Ave",c(235207.215197451, 873612.955642559),"BAT"
"625","799972",0,FALSE,"Park St across from Ash St",c(234951.975631277, 873766.633228443),"BAT"
"626","799974",0,FALSE,"Park St at William Kelly Rd",c(234352.290423262, 874296.504655736),"BAT"
"627","799975",0,FALSE,"Park St opposite Haynes Rd",c(234238.94382642, 874426.908690757),"BAT"
"628","799977",0,FALSE,"Park St across from Bobs Plaza",c(233754.896590761, 874536.572991123),"BAT"
"629","799978",0,FALSE,"Park St and Leach St",c(233559.459772527, 874598.694103597),"BAT"
"630","799979",0,FALSE,"Park St and Sumner St at Park Ave",c(233390.822185874, 874657.317806715),"BAT"
"631","799980",0,FALSE,"Park St at Walnut (Library)",c(233134.795960004, 874766.183753499),"BAT"
"632","799981",0,FALSE,"Stoughton Center",c(232902.979499878, 875111.9838177),"BAT"
"633","799982",0,FALSE,"Washington St at Peoples Savings Bank",c(232913.436688271, 875279.859924326),"BAT"
"634","799983",0,FALSE,"Washington St at Lincoln St (Friendlys)",c(232924.716847363, 875484.842510407),"BAT"
"635","799984",0,FALSE,"Washington St at Warren Ave",c(232932.900278234, 875821.654592593),"BAT"
"636","799985",0,FALSE,"Washington St at Car Wash",c(232933.462751792, 875949.058194083),"BAT"
"637","799986",0,FALSE,"Washington St at McDonalds/Dunkin Donuts",c(232935.580726551, 876062.029562007),"BAT"
"638","799987",0,FALSE,"Central St at 1st Cemetery Entrance",c(232739.383563367, 876153.41778403),"BAT"
"639","799988",0,FALSE,"Central St at Temple Ahavath Torah Congregation",c(232411.57338151, 876065.821688244),"BAT"
"640","799989",0,FALSE,"Central St at Pearl St",c(232268.060846262, 876027.509707933),"BAT"
"641","799990",0,FALSE,"Central St at Commercial St",c(232046.629756588, 875960.966760878),"BAT"
"642","799991",0,FALSE,"Central St at Simpson St",c(231805.961893809, 875869.241473764),"BAT"
"643","799992",0,FALSE,"Central St at Station St",c(231640.816132168, 875804.631508984),"BAT"
"644","799993",0,FALSE,"Central St at Brooks St",c(231343.775659759, 875725.998124321),"BAT"
"645","799994",0,FALSE,"Central St at Cushing St",c(231170.914118809, 875703.12838961),"BAT"
"646","799995",0,FALSE,"Central St at Tosca Dr",c(230983.190592581, 875675.421444796),"BAT"
"647","799997",0,FALSE,"Central St at Helen Hansen School",c(230565.407800304, 875677.152621425),"BAT"
"648","799998",0,FALSE,"Central St at Mill St",c(230239.45281797, 875781.933164439),"BAT"
"649","799999",0,FALSE,"Central St at Wheeler Circle",c(229930.814304563, 875977.659947588),"BAT"
"650","800000",0,FALSE,"Central St at Erin Rd",c(229833.841960704, 875995.909284569),"BAT"
"651","800001",0,FALSE,"2139 Central St (DAngelos)",c(229639.472784706, 876015.749219015),"BAT"
"652","800002",0,FALSE,"Ethyl Way at West Stoughton Village",c(229349.187477462, 876178.256673364),"BAT"
"653","800003",0,FALSE,"128 Sharon St",c(229127.550218712, 876416.477880368),"BAT"
"654","800004",0,FALSE,"Cobbs Corner (WGM)",c(229331.534712002, 876665.682829625),"BAT"
"655","800005",0,FALSE,"Washington St at Osco Drug",c(229027.817793034, 876625.217150659),"BAT"
"656","800006",0,FALSE,"128 Sharon St (across from Friendlys)",c(229066.965063634, 876433.666340513),"BAT"
"657","800007",0,FALSE,"Sharon St at West Stoughton Village",c(229351.509753037, 876156.607102462),"BAT"
"658","800008",0,FALSE,"Central St at Charles Circle",c(229522.105712059, 876028.141349125),"BAT"
"659","800009",0,FALSE,"2139 Central St (DAngelos)",c(229628.44452373, 876003.818062599),"BAT"
"660","800010",0,FALSE,"Central St at Knollsbrook",c(229830.734204124, 875987.898880205),"BAT"
"661","800011",0,FALSE,"Central Street at Stone Ends",c(229951.482575675, 875958.309925558),"BAT"
"662","800012",0,FALSE,"Central St at Lakewood Rd",c(230127.036667387, 875814.773907917),"BAT"
"663","800013",0,FALSE,"Central St at Mill St",c(230251.897553762, 875771.878896138),"BAT"
"664","800014",0,FALSE,"Central St at Helen Hanson School",c(230536.518873982, 875685.024724982),"BAT"
"665","800016",0,FALSE,"Central St at Tosca Drive",c(230902.953968729, 875665.294953214),"BAT"
"666","800017",0,FALSE,"1595 Central St",c(231045.785949666, 875673.697421476),"BAT"
"667","800018",0,FALSE,"Central St at Brook St",c(231352.90908595, 875717.263952484),"BAT"
"668","800019",0,FALSE,"Central St at Evans Dr",c(231495.145734787, 875747.554280843),"BAT"
"669","800020",0,FALSE,"Central St at Station St",c(231654.813731723, 875799.02959951),"BAT"
"670","800021",0,FALSE,"Central St at Simpson St",c(231827.056003144, 875866.670891187),"BAT"
"671","800022",0,FALSE,"Central Street opposite  (Court House)",c(232112.881998055, 875972.708691467),"BAT"
"672","800023",0,FALSE,"Central St at Pearl St",c(232241.281003885, 876007.949408716),"BAT"
"673","800024",0,FALSE,"Temple Ahavath Torah Congregation",c(232432.024142277, 876059.251323917),"BAT"
"674","800025",0,FALSE,"McCormick Terrace Condo",c(232751.571867286, 876145.810329633),"BAT"
"675","800026",0,FALSE,"Washington St at Walgreens",c(232919.461525346, 876132.374730493),"BAT"
"676","800027",0,FALSE,"Washington St at Phillips Screw",c(232925.028978678, 875949.240957724),"BAT"
"677","800028",0,FALSE,"Washington St at Cumberland Farms",c(232923.965337441, 875840.606389067),"BAT"
"678","800029",0,FALSE,"Washington St at Lincoln St",c(232908.595415747, 875484.545116335),"BAT"
"679","800030",0,FALSE,"Washington Street at People's Savings Bank",c(232899.711521532, 875279.79588275),"BAT"
"680","800031",0,FALSE,"Stoughton Center",c(232888.850794986, 875115.472255428),"BAT"
"681","800032",0,FALSE,"Park St at Walnut St",c(233114.670733936, 874755.315147414),"BAT"
"682","800033",0,FALSE,"Park St at Sumner St",c(233371.496602628, 874652.228053661),"BAT"
"683","800034",0,FALSE,"Park St at Leach St",c(233567.872224538, 874585.960733947),"BAT"
"684","800035",0,FALSE,"Park St at Bobs Plaza",c(233740.326332351, 874525.360195591),"BAT"
"685","800036",0,FALSE,"Park St at Belmont Ave",c(233957.472344492, 874474.753320476),"BAT"
"686","800037",0,FALSE,"Park St at William Kelley Rd",c(234346.987296432, 874281.706110974),"BAT"
"687","800038",0,FALSE,"Park Street (Medical Building)",c(234484.860285764, 874125.43258742),"BAT"
"688","800039",0,FALSE,"Park St at Twinkies",c(234746.891912857, 873880.913838269),"BAT"
"689","800040",0,FALSE,"Park St at Ash St",c(234959.442123643, 873745.233131585),"BAT"
"690","800041",0,FALSE,"Park St at Tenth St",c(235201.473775331, 873603.374707961),"BAT"
"691","800042",0,FALSE,"Park St at Park Med Bldg",c(235330.614946968, 873512.607219783),"BAT"
"692","800043",0,FALSE,"Park St at Noceras",c(235595.773051046, 872970.237828653),"BAT"
"693","800044",0,FALSE,"Park St at Parkview Ave",c(235684.398937932, 872716.550621217),"BAT"
"694","800045",0,FALSE,"Park St at Park Plaza",c(235760.556860954, 872492.346768602),"BAT"
"695","800055",1,FALSE,"Pleasant Street and Hereford Street",c(239513.089427359, 870689.32228576),"BAT"
"696","800056",0,FALSE,"Rockland Community Center",c(248350.560751473, 875519.639527476),"BAT"
"697","800057",0,FALSE,"Ocean State Job Lot",c(248992.903383866, 874951.261210739),"BAT"
"698","800058",0,FALSE,"Studley Court",c(248494.408231617, 874440.316887218),"BAT"
"699","804150",2,FALSE,"North Main St and Battles St",c(239800.618975872, 871980.51268697),"BAT"
"700","807046",1,FALSE,"SPRING STREET LOT",c(243788.515489132, 860273.168301398),"BAT"
"701","807047",1,FALSE,"Art Building",c(243569.18197093, 859883.505015635),"BAT"
"702","807049",2,FALSE,"Harrington Hall",c(243525.739364285, 859765.834271784),"BAT"
"703","807050",1,FALSE,"HOOPER STREET LOT",c(244294.774267351, 860250.110107434),"BAT"
"704","807051",1,FALSE,"SWENSON FIELD LOT",c(244510.690261147, 860200.706687773),"BAT"
"705","807052",1,FALSE,"TINSLEY CENTER",c(244574.436948378, 859999.512572251),"BAT"
"706","807053",1,FALSE,"MOAKLEY CENTER",c(244218.67488191, 859950.738621017),"BAT"
"707","807054",1,FALSE,"University Park",c(244221.095070874, 859934.759387085),"BAT"
"708","807055",1,FALSE,"ECC / CLOCK TOWER",c(244384.328829845, 859817.601904951),"BAT"
"709","807056",1,FALSE,"STUDENT APARTMENTS",c(244480.777485705, 859805.657090018),"BAT"
"710","807057",1,FALSE,"SHEA DURGIN",c(244560.899824277, 859688.869679388),"BAT"
"711","807058",1,FALSE,"WEYGAND HALL/PARKING GARAGE",c(244502.33317122, 859461.802644706),"BAT"
"712","807105",2,FALSE,"Lyman St and Erie Ave",c(240747.003677288, 870156.440708571),"BAT"
"713","807106",1,FALSE,"Lyman St and Centre St",c(240949.532469941, 870463.892268177),"BAT"
"714","807107",0,FALSE,"Torrey Street and Pearl Street at Synagogue",c(236072.137013871, 869043.631021962),"BAT"
"715","807108",2,FALSE,"Stop and Shop Plaza",c(239229.45595651, 873262.387744902),"BAT"
"716","807112",2,FALSE,"Avon Square",c(238027.881985938, 875832.269187387),"BAT"
"717","807886",0,FALSE,"Stop and Shop and Target 1",c(247173.012432268, 873391.320619779),"BAT"
"718","810903",0,FALSE,"Stop and Shop and Target 2",c(247369.929659183, 873534.754117334),"BAT"
