DOW,stop_id,firstArrival_mam,lastArrival_mam,trips,averageHeadway,longestHeadway,Percentile90_hw,span_min,span_max,freq_min,span_pass,freq_pass,stop_code,stop_name,stop_desc,platform_code,stop_lat,stop_lon
SA,2158,374,1461,44,25.27906976744186,65,54.00000000000011,480,1110,20,TRUE,FALSE,2158,Concord Ave @ Walden St,,,42.383832,-71.134224
SA,21587,298,1511,53,23.326923076923077,70,44.8,480,1110,20,TRUE,FALSE,21587,Circuit Dr opp Shattuck Hospital,,,42.300863,-71.102447
SA,2159,345,1528,81,14.7875,40,26.400000000000034,480,1110,20,TRUE,TRUE,2159,Concord Ave @ Huron Ave,,,42.382321,-71.130977
SA,2160,345,1529,81,14.8,40,27.200000000000017,480,1110,20,TRUE,TRUE,2160,Concord Ave @ Buckingham St,,,42.381137,-71.128988
SA,2161,346,1529,81,14.7875,40,26.400000000000034,480,1110,20,TRUE,TRUE,2161,Concord Ave @ Parker St,,,42.380287,-71.12742
SA,21618,314,1504,32,38.38709677419355,55,48,480,1110,20,TRUE,FALSE,21618,Washington St @ Chickering Rd,,,42.229618,-71.185836
SA,2162,346,1529,81,14.7875,40,26.400000000000034,480,1110,20,TRUE,TRUE,2162,Concord Ave @ Craigie St,,,42.379428,-71.125867
SA,2163,346,1530,81,14.8,40,27.200000000000017,480,1110,20,TRUE,TRUE,2163,Concord Ave @ Garden St,,,42.378371,-71.123878
SA,2166,341,1531,38,32.16216216216216,46,45,480,1110,20,TRUE,FALSE,2166,Quincy St @ Broadway opp Fogg Museum,,,42.374685,-71.11457
SA,2167,342,1532,38,32.16216216216216,46,45,480,1110,20,TRUE,FALSE,2167,Quincy St @ Harvard St,,,42.372401,-71.115202
SA,2168,307,1536,137,9.036764705882353,21,15,480,1110,20,TRUE,TRUE,2168,Massachusetts Ave @ Johnston Gate,,,42.375131,-71.118511
SA,2170,322,1502,82,14.567901234567902,40,25,480,1110,20,TRUE,TRUE,2170,Garden St opp Mason St,,,42.376891,-71.122342
SA,2172,322,1502,82,14.567901234567902,40,24,480,1110,20,TRUE,TRUE,2172,Concord Ave @ Chauncy St,,,42.37874,-71.124379
SA,2173,322,1502,82,14.567901234567902,40,24,480,1110,20,TRUE,TRUE,2173,Concord Ave opp Craigie St,,,42.379397,-71.125597
SA,2174,323,1503,82,14.567901234567902,40,25,480,1110,20,TRUE,TRUE,2174,Concord Ave @ Bond St,,,42.380377,-71.127371
SA,2175,323,1503,82,14.567901234567902,40,24,480,1110,20,TRUE,TRUE,2175,Concord Ave opp Buckingham St,,,42.381103,-71.128718
SA,2176,323,1503,82,14.567901234567902,40,24,480,1110,20,TRUE,TRUE,2176,Concord Ave @ Huron Ave,,,42.382317,-71.130813
SA,2177,358,1480,45,25.5,65,57.00000000000003,480,1110,20,TRUE,FALSE,2177,Concord Ave @ Walden St,,,42.383906,-71.134151
SA,2179,358,1480,45,25.5,65,57.00000000000003,480,1110,20,TRUE,FALSE,2179,Concord Ave @ Alpine St,,,42.385354,-71.137421
SA,2180,359,1481,45,25.5,65,57.00000000000003,480,1110,20,TRUE,FALSE,2180,Concord Ave @ Birch St,,,42.386307,-71.139558
SA,2181,359,1481,45,25.5,65,57.00000000000003,480,1110,20,TRUE,FALSE,2181,Concord Ave @ New St,,,42.387214,-71.141497
SA,2182,360,1482,45,25.5,65,57.00000000000003,480,1110,20,TRUE,FALSE,2182,Concord Ave @ Wheeler St,,,42.388923,-71.144847
SA,21835,407,1307,15,64.28571428571429,65,65,480,1110,20,TRUE,FALSE,21835,Chestnut Hill Ave @ Eliot St,,,42.326893,-71.143258
SA,2184,361,1482,45,25.477272727272727,64,57.00000000000003,480,1110,20,TRUE,FALSE,2184,Concord Ave @ Moulton St,,,42.389704,-71.148279
SA,2185,361,1482,45,25.477272727272727,64,57.00000000000003,480,1110,20,TRUE,FALSE,2185,Concord Ave @ Smith Pl,,,42.39013,-71.150509
SA,2186,361,1483,45,25.5,65,57.00000000000003,480,1110,20,TRUE,FALSE,2186,Concord Ave @ Spinelli Pl,,,42.390529,-71.153436
SA,2187,362,1483,45,25.477272727272727,64,57.00000000000003,480,1110,20,TRUE,FALSE,2187,799 Concord Ave,,,42.390896,-71.156152
SA,2189,329,1509,37,32.77777777777778,40,40,480,1110,20,TRUE,FALSE,2189,Bright Rd @ Washington St,,,42.386639,-71.161007
SA,2190,329,1509,37,32.77777777777778,40,40,480,1110,20,TRUE,FALSE,2190,Bright Rd @ Glenn Rd,,,42.389034,-71.160998
SA,2191,330,1510,63,19.032258064516128,40,39.9,480,1110,20,TRUE,TRUE,2191,Concord Ave @ Trowbridge St,,,42.391782,-71.161205
SA,21916,390,1292,15,64.42857142857143,67,66.4,480,1110,20,TRUE,FALSE,21916,Grove St @ Bellingham St,,,42.304222,-71.150105
SA,21917,322,1527,295,4.098639455782313,10,8,480,1110,20,TRUE,TRUE,21917,Reservoir,Reservoir - Busway,,42.33512,-71.149405
SA,2192,331,1511,63,19.032258064516128,40,39.9,480,1110,20,TRUE,TRUE,2192,Concord Ave opp Edgemoor Rd,,,42.392508,-71.163804
SA,2194,332,1512,63,19.032258064516128,40,39.9,480,1110,20,TRUE,TRUE,2194,Concord Ave opp Orchard St,,,42.393569,-71.167496
SA,2196,332,1512,63,19.032258064516128,40,39.9,480,1110,20,TRUE,TRUE,2196,Concord Ave opp Cottage St,,,42.394481,-71.170464
SA,2197,332,1512,63,19.032258064516128,40,39.9,480,1110,20,TRUE,TRUE,2197,385 Concord Ave,,,42.395293,-71.17319
SA,22,345,1526,82,14.580246913580247,30,25,480,1110,20,TRUE,TRUE,22,E Broadway @ H St,,,42.335457,-71.04167
SA,22146,341,1524,37,32.861111111111114,40,40,480,1110,20,TRUE,FALSE,22146,Huron Ave @ Grove St,,,42.382082,-71.157606
SA,22358,428,1148,12,65.45454545454545,70,70,480,1110,20,TRUE,FALSE,22358,116 Park Ave,,,42.422451,-71.183282
SA,22365,328,1517,159,7.525316455696203,18,16,480,1110,20,TRUE,TRUE,22365,105 S Huntington Ave,,,42.329368,-71.111046
SA,2250,289,1480,87,13.848837209302326,18,17,480,1110,20,TRUE,TRUE,2250,Massachusetts Ave @ Daniels St,,,42.424123,-71.17941
SA,2251,290,1481,87,13.848837209302326,18,17,480,1110,20,TRUE,TRUE,2251,Massachusetts Ave @ Appleton St,,,42.42357,-71.176264
SA,2252,290,1482,87,13.86046511627907,18,17,480,1110,20,TRUE,TRUE,2252,Massachusetts Ave @ Quincy St,,,42.421782,-71.172697
SA,2254,291,1482,87,13.848837209302326,18,17,480,1110,20,TRUE,TRUE,2254,Massachusetts Ave @ Menotomy Rd,,,42.420179,-71.169748
SA,22549,280,1500,134,9.172932330827068,20,15,480,1110,20,TRUE,TRUE,22549,Harvard Sq @ Garden St - Dawes Island,,,42.375302,-71.119237
SA,2255,291,1483,87,13.86046511627907,18,17,480,1110,20,TRUE,TRUE,2255,Massachusetts Ave @ Mt Vernon St,,,42.418877,-71.167126
SA,2256,291,1483,87,13.86046511627907,18,17,480,1110,20,TRUE,TRUE,2256,Massachusetts Ave @ Lockeland Ave,,,42.417292,-71.163646
SA,2257,292,1483,87,13.848837209302326,18,17,480,1110,20,TRUE,TRUE,2257,Massachusetts Ave @ Newman Way,,,42.416745,-71.160538
SA,2258,292,1484,87,13.86046511627907,18,17,480,1110,20,TRUE,TRUE,2258,Massachusetts Ave @ Academy St,,,42.41619,-71.156708
SA,2259,292,1484,87,13.86046511627907,18,17,480,1110,20,TRUE,TRUE,2259,Massachusetts Ave @ Peg Spengler Way,,,42.415822,-71.154499
SA,2260,293,1485,106,11.352380952380953,18,17,480,1110,20,TRUE,TRUE,2260,Massachusetts Ave @ Broadway,,,42.414283,-71.15107
SA,2261,294,1486,106,11.352380952380953,18,17,480,1110,20,TRUE,TRUE,2261,Massachusetts Ave @ Avon Pl,,,42.41313,-71.149683
SA,22618,318,1508,32,38.38709677419355,55,48,480,1110,20,TRUE,FALSE,22618,Washington St @ Fulton St,,,42.203594,-71.196657
SA,2262,294,1486,106,11.352380952380953,18,17,480,1110,20,TRUE,TRUE,2262,Massachusetts Ave @ Wyman Terr,,,42.411492,-71.14848
SA,22628,312,1502,32,38.38709677419355,55,48,480,1110,20,TRUE,FALSE,22628,Washington St opp Dedham Plaza,,,42.240979,-71.179225
SA,2263,295,1487,106,11.352380952380953,18,17,480,1110,20,TRUE,TRUE,2263,Massachusetts Ave @ Linwood St,,,42.409538,-71.147239
SA,2264,295,1487,106,11.352380952380953,18,17,480,1110,20,TRUE,TRUE,2264,260 Massachusetts Ave,,,42.407678,-71.144812
SA,2265,296,1488,106,11.352380952380953,18,17,480,1110,20,TRUE,TRUE,2265,Massachusetts Ave @ Lake St,,,42.405583,-71.142118
SA,2266,296,1488,106,11.352380952380953,19,17,480,1110,20,TRUE,TRUE,2266,Massachusetts Ave @ Milton St,,,42.404033,-71.140245
SA,22661,297,1489,106,11.352380952380953,18,17,480,1110,20,TRUE,TRUE,22661,Massachusetts Ave @ Thorndike St,,,42.402756,-71.138646
SA,22671,297,1489,106,11.352380952380953,19,17,480,1110,20,TRUE,TRUE,22671,Massachusetts Ave @ Lafayette St,,,42.401638,-71.137324
SA,2268,297,1489,87,13.86046511627907,20,17,480,1110,20,TRUE,TRUE,2268,Massachusetts Ave @ Magoun St,,,42.400467,-71.135318
SA,2269,298,1490,87,13.86046511627907,19,17,480,1110,20,TRUE,TRUE,2269,Massachusetts Ave @ Cottage Park Ave-Matignon,,,42.399436,-71.133125
SA,2270,298,1490,87,13.86046511627907,20,17,480,1110,20,TRUE,TRUE,2270,Massachusetts Ave @ Cedar St,,,42.397954,-71.13112
SA,2271,320,1513,88,13.71264367816092,17,17,480,1110,20,TRUE,TRUE,2271,Massachusetts Ave @ Cameron Ave,,,42.397954,-71.130684
SA,2273,321,1514,88,13.71264367816092,17,17,480,1110,20,TRUE,TRUE,2273,Massachusetts Ave @ Churchill Ave  - Matignon,,,42.399844,-71.133258
SA,2274,322,1515,88,13.71264367816092,17,17,480,1110,20,TRUE,TRUE,2274,Massachusetts Ave @ Gladstone St,,,42.400762,-71.13535
SA,2275,322,1515,109,11.046296296296296,17,17,480,1110,20,TRUE,TRUE,2275,Massachusetts Ave @ Teel St,,,42.402768,-71.138361
SA,22751,322,1515,109,11.046296296296296,17,17,480,1110,20,TRUE,TRUE,22751,Massachusetts Ave @ Route 16,,,42.401469,-71.136788
SA,2276,323,1516,109,11.046296296296296,17,17,480,1110,20,TRUE,TRUE,2276,Massachusetts Ave @ Trowbridge St,,,42.404463,-71.14048
SA,2277,323,1516,109,11.046296296296296,17,17,480,1110,20,TRUE,TRUE,2277,Massachusetts Ave opp Lake St,,,42.406066,-71.142554
SA,2278,324,1517,109,11.046296296296296,17,17,480,1110,20,TRUE,TRUE,2278,Massachusetts Ave @ Harlow St,,,42.408008,-71.145042
SA,2279,324,1517,109,11.046296296296296,17,17,480,1110,20,TRUE,TRUE,2279,Massachusetts Ave @ Foster St,,,42.409321,-71.146681
SA,2280,325,1518,109,11.046296296296296,17,17,480,1110,20,TRUE,TRUE,2280,Massachusetts Ave @ Wyman St,,,42.41151,-71.14824
SA,2281,325,1518,109,11.046296296296296,17,17,480,1110,20,TRUE,TRUE,2281,Massachusetts Ave @ Franklin St,,,42.413326,-71.149407
SA,22818,295,1529,102,12.217821782178218,20,15,480,1110,20,TRUE,TRUE,22818,Hyde Park Ave @ Reservation Rd,,,42.246477,-71.128705
SA,22819,294,1529,102,12.227722772277227,20,15,480,1110,20,TRUE,TRUE,22819,Hyde Park Ave @ Glenwood Ave,,,42.248475,-71.127058
SA,2282,326,1519,109,11.046296296296296,17,17,480,1110,20,TRUE,TRUE,2282,Massachusetts Ave @ Medford St,,,42.414833,-71.151369
SA,22821,295,1530,102,12.227722772277227,20,15,480,1110,20,TRUE,TRUE,22821,1587 Hyde Park Ave,,,42.244494,-71.129662
SA,2283,326,1519,88,13.71264367816092,17,17,480,1110,20,TRUE,TRUE,2283,Massachusetts Ave @ Mystic St,,,42.415673,-71.153427
SA,2284,327,1520,88,13.71264367816092,17,17,480,1110,20,TRUE,TRUE,2284,Massachusetts Ave @ Central St,,,42.416337,-71.156865
SA,2285,328,1521,88,13.71264367816092,17,17,480,1110,20,TRUE,TRUE,2285,Massachusetts Ave @ Willow Ct,,,42.416736,-71.159705
SA,2286,329,1522,88,13.71264367816092,17,17,480,1110,20,TRUE,TRUE,2286,905 Massachusetts Ave,,,42.417833,-71.164714
SA,2287,329,1522,88,13.71264367816092,17,17,480,1110,20,TRUE,TRUE,2287,Massachusetts Ave @ Prentiss Rd,,,42.418987,-71.167129
SA,2288,330,1523,88,13.71264367816092,17,17,480,1110,20,TRUE,TRUE,2288,Massachusetts Ave @ Brattle St,,,42.420463,-71.169933
SA,2290,330,1523,88,13.71264367816092,17,17,480,1110,20,TRUE,TRUE,2290,Massachusetts Ave @ Hobbs Ct,,,42.422001,-71.172726
SA,2291,331,1524,88,13.71264367816092,17,17,480,1110,20,TRUE,TRUE,2291,Massachusetts Ave opp Appleton St,,,42.423592,-71.17585
SA,2292,332,1525,88,13.71264367816092,17,17,480,1110,20,TRUE,TRUE,2292,Massachusetts Ave opp Daniels St,,,42.424217,-71.179491
SA,2293,333,1526,88,13.71264367816092,17,17,480,1110,20,TRUE,TRUE,2293,Massachusetts Ave @ Park Ave,,,42.424328,-71.182803
SA,2296,299,1491,87,13.86046511627907,20,17,480,1110,20,TRUE,TRUE,2296,Massachusetts Ave @ Norris St,,,42.39586,-71.128749
SA,2297,300,1492,87,13.86046511627907,20,17,480,1110,20,TRUE,TRUE,2297,Massachusetts Ave @ Haskell St,,,42.394341,-71.127033
SA,2298,300,1492,87,13.86046511627907,20,17,480,1110,20,TRUE,TRUE,2298,Massachusetts Ave @ Rindge Ave,,,42.392667,-71.125201
SA,2299,301,1493,120,10.016806722689076,18,16,480,1110,20,TRUE,TRUE,2299,Massachusetts Ave @ Walden St,,,42.391164,-71.123209
SA,23,345,1527,82,14.592592592592593,30,25,480,1110,20,TRUE,TRUE,23,E Broadway @ I St,,,42.335495,-71.04012
SA,2300,301,1493,143,8.394366197183098,18,15,480,1110,20,TRUE,TRUE,2300,Massachusetts Ave opp Beech St,,,42.389913,-71.12071
SA,2304,303,1495,110,10.935779816513762,20,17,480,1110,20,TRUE,TRUE,2304,Massachusetts Ave @ Linnaean St,,,42.384515,-71.119594
SA,2305,303,1495,110,10.935779816513762,20,17,480,1110,20,TRUE,TRUE,2305,Massachusetts Ave @ Shepard St,,,42.38164,-71.119935
SA,2307,304,1496,110,10.935779816513762,20,17,480,1110,20,TRUE,TRUE,2307,Massachusetts Ave @ Waterhouse St,,,42.37781,-71.120289
SA,2310,313,1522,111,10.99090909090909,17,17,480,1110,20,TRUE,TRUE,2310,Massachusetts Ave opp Waterhouse St,,,42.377805,-71.119941
SA,2312,315,1523,111,10.981818181818182,17,17,480,1110,20,TRUE,TRUE,2312,Massachusetts Ave @ Wendell St,,,42.381631,-71.119571
SA,2314,316,1523,111,10.972727272727273,17,17,480,1110,20,TRUE,TRUE,2314,Massachusetts Ave @ Exeter Park,,,42.384891,-71.119263
SA,23151,317,1524,111,10.972727272727273,17,17,480,1110,20,TRUE,TRUE,23151,Massachusetts Ave @ Porter Red Line Sta,,,42.388034,-71.119253
SA,2316,317,1524,144,8.44055944055944,17,15,480,1110,20,TRUE,TRUE,2316,Massachusetts Ave @ Davenport St,,,42.389308,-71.119806
SA,2318,318,1526,121,10.066666666666666,17,17,480,1110,20,TRUE,TRUE,2318,Massachusetts Ave opp Walden St,,,42.391505,-71.123235
SA,2319,318,1511,88,13.71264367816092,17,17,480,1110,20,TRUE,TRUE,2319,Massachusetts Ave opp Rindge Ave,,,42.392855,-71.124913
SA,2320,319,1512,88,13.71264367816092,17,17,480,1110,20,TRUE,TRUE,2320,Massachusetts Ave @ Dover St,,,42.394514,-71.126799
SA,2321,320,1513,88,13.71264367816092,17,17,480,1110,20,TRUE,TRUE,2321,Massachusetts Ave @ Shea Rd,,,42.396361,-71.12889
SA,2323,401,1492,37,30.305555555555557,48,45,480,1110,20,TRUE,FALSE,2323,Park Circle @ Park Ave,,,42.415263,-71.180384
SA,2324,419,1449,30,35.51724137931034,65,59.2,480,1110,20,TRUE,FALSE,2324,Park Ave @ Wachusett Ave,,,42.413561,-71.182156
SA,2326,420,1450,30,35.51724137931034,65,59.2,480,1110,20,TRUE,FALSE,2326,East Service Rd @ Park Ave Shelter,,,42.410361,-71.18126
SA,2327,420,1450,30,35.51724137931034,65,59.2,480,1110,20,TRUE,FALSE,2327,East Service Rd @ Lamoine St,,,42.410136,-71.179189
SA,2328,421,1451,30,35.51724137931034,65,59.2,480,1110,20,TRUE,FALSE,2328,East Service Rd @ Clifton St - Pedestrian Bridge,,,42.409406,-71.175796
SA,2329,421,1451,30,35.51724137931034,65,59.2,480,1110,20,TRUE,FALSE,2329,East Service Rd @ Radcliffe Rd,,,42.409,-71.174303
SA,2331,422,1452,30,35.51724137931034,65,59.2,480,1110,20,TRUE,FALSE,2331,East Service Rd @ Pleasant St,,,42.405409,-71.165109
SA,2332,422,1452,18,60.588235294117645,65,63.4,480,1110,20,TRUE,FALSE,2332,Brighton St @ Pleasant St,,,42.40387,-71.166224
SA,2334,423,1453,18,60.588235294117645,65,63.4,480,1110,20,TRUE,FALSE,2334,Brighton St @ Cross St,,,42.40108,-71.163536
SA,2335,423,1453,18,60.588235294117645,65,63.4,480,1110,20,TRUE,FALSE,2335,Brighton St @ Coolidge Rd,,,42.400079,-71.162942
SA,2336,424,1454,18,60.588235294117645,65,63.4,480,1110,20,TRUE,FALSE,2336,Brighton St @ Eliot Rd,,,42.398186,-71.161156
SA,2338,424,1454,18,60.588235294117645,65,63.4,480,1110,20,TRUE,FALSE,2338,Brighton St @ Hittinger St,,,42.39552,-71.158749
SA,2339,425,1455,18,60.588235294117645,65,63.4,480,1110,20,TRUE,FALSE,2339,Blanchard Rd opp Normandy Ave,,,42.39293,-71.15793
SA,23391,330,1501,158,7.45859872611465,18,16,480,1110,20,TRUE,TRUE,23391,Back Bay,Back Bay - Busway,,42.347441,-71.074592
SA,2340,425,1455,18,60.588235294117645,65,63.4,480,1110,20,TRUE,FALSE,2340,Blanchard Rd @ Merrill Ave,,,42.391796,-71.157577
SA,2341,393,1483,19,60.55555555555556,65,64,480,1110,20,TRUE,FALSE,2341,Blanchard Rd opp Merrill Ave,,,42.391641,-71.157397
SA,2342,394,1484,19,60.55555555555556,65,64,480,1110,20,TRUE,FALSE,2342,Blanchard Rd @ Normandy Ave,,,42.393007,-71.157819
SA,2343,394,1484,19,60.55555555555556,65,64,480,1110,20,TRUE,FALSE,2343,Brighton St @ Flanders Rd,,,42.395629,-71.158655
SA,2345,395,1485,19,60.55555555555556,65,64,480,1110,20,TRUE,FALSE,2345,Brighton St opp Statler Rd,,,42.398539,-71.161676
SA,2346,395,1485,19,60.55555555555556,65,63.3,480,1110,20,TRUE,FALSE,2346,Brighton St @ Oliver Rd,,,42.400123,-71.16283
SA,2347,396,1486,19,60.55555555555556,65,64,480,1110,20,TRUE,FALSE,2347,Cross St @ Staunton Rd,,,42.401311,-71.162861
SA,2349,396,1486,19,60.55555555555556,65,63.3,480,1110,20,TRUE,FALSE,2349,Cross St @ Gilmore Rd,,,42.403357,-71.159784
SA,2353,397,1487,31,36.333333333333336,65,60,480,1110,20,TRUE,FALSE,2353,West Service Rd @ Venner Rd,,,42.406193,-71.163768
SA,2354,399,1489,31,36.333333333333336,65,60,480,1110,20,TRUE,FALSE,2354,West Service Rd @ Highland Ave,,,42.409611,-71.174129
SA,2355,399,1490,31,36.36666666666667,65,60,480,1110,20,TRUE,FALSE,2355,West Service Rd @ Pedestrian Bridge,,,42.410149,-71.175919
SA,2356,399,1490,31,36.36666666666667,65,60,480,1110,20,TRUE,FALSE,2356,West Service Rd @ Hillcrest St,,,42.410504,-71.177309
SA,2357,400,1490,31,36.333333333333336,65,60,480,1110,20,TRUE,FALSE,2357,West Service Rd @ Bellington St,,,42.410908,-71.179647
SA,2358,400,1491,31,36.36666666666667,65,60,480,1110,20,TRUE,FALSE,2358,West Service Rd @ Park Ave,,,42.411246,-71.18156
SA,2359,400,1491,31,36.36666666666667,65,60,480,1110,20,TRUE,FALSE,2359,Park Ave @ Cedar Ave,,,42.412569,-71.181872
SA,2360,400,1491,31,36.36666666666667,65,60,480,1110,20,TRUE,FALSE,2360,Park Ave opp Wachusett Ave,,,42.413325,-71.18202
SA,2361,401,1492,37,30.305555555555557,48,45,480,1110,20,TRUE,FALSE,2361,Park Circle @ Eastern Ave,,,42.414514,-71.179505
SA,23618,318,1509,32,38.41935483870968,55,47,480,1110,20,TRUE,FALSE,23618,361 Washington St @ Aldaen Pk,,,42.201598,-71.197276
SA,2362,305,1490,43,28.214285714285715,60,51.8,480,1110,20,TRUE,FALSE,2362,Medford St @ Massachusetts Ave,,,42.415001,-71.150834
SA,2363,305,1490,43,28.214285714285715,60,51.699999999999996,480,1110,20,TRUE,FALSE,2363,Medford St @ Lewis Ave,,,42.416863,-71.147613
SA,2365,306,1491,43,28.214285714285715,60,51.8,480,1110,20,TRUE,FALSE,2365,Medford St @ Hamlet St,,,42.418507,-71.145911
SA,2366,306,1491,43,28.214285714285715,60,50.9,480,1110,20,TRUE,FALSE,2366,Medford St opp Hayes St - Medford Line,,,42.420277,-71.144413
SA,2367,306,1491,43,28.214285714285715,60,51.699999999999996,480,1110,20,TRUE,FALSE,2367,High St @ Jerome St,,,42.420492,-71.141844
SA,2368,307,1492,43,28.214285714285715,60,50.9,480,1110,20,TRUE,FALSE,2368,High St @ Monument St,,,42.421009,-71.138772
SA,2369,308,1492,53,22.76923076923077,55,35.9,480,1110,20,TRUE,FALSE,2369,Boston Ave @ Harvard Ave,,,42.419783,-71.134657
SA,2370,308,1493,53,22.78846153846154,55,36.8,480,1110,20,TRUE,FALSE,2370,Boston Ave @ Holton St,,,42.418889,-71.133103
SA,2371,308,1493,53,22.78846153846154,55,36.8,480,1110,20,TRUE,FALSE,2371,Boston Ave @ Arlington St,,,42.417907,-71.131527
SA,2372,309,1493,53,22.76923076923077,55,35.9,480,1110,20,TRUE,FALSE,2372,Boston Ave @ Mystic Valley Pkwy,,,42.416435,-71.129317
SA,2373,310,1494,53,22.76923076923077,55,35.9,480,1110,20,TRUE,FALSE,2373,Boston Ave @ Harris Rd,,,42.415082,-71.127297
SA,2374,310,1494,53,22.76923076923077,55,35.9,480,1110,20,TRUE,FALSE,2374,Boston Ave @ North St,,,42.414198,-71.125938
SA,2375,310,1494,53,22.76923076923077,55,35,480,1110,20,TRUE,FALSE,2375,Boston Ave @ Hillsdale Rd,,,42.412875,-71.123928
SA,2376,311,1495,76,15.786666666666667,38,23.60000000000001,480,1110,20,TRUE,TRUE,2376,Boston Ave @ Winthrop St,,,42.411399,-71.121671
SA,2378,312,1496,76,15.786666666666667,38,24.60000000000001,480,1110,20,TRUE,TRUE,2378,Boston Ave @ Tufts Garage,,,42.408761,-71.118124
SA,2379,312,1496,76,15.786666666666667,38,24.60000000000001,480,1110,20,TRUE,TRUE,2379,College Ave @ Boston Ave,,,42.40653,-71.117023
SA,2380,312,1496,76,15.786666666666667,38,25.60000000000001,480,1110,20,TRUE,TRUE,2380,College Ave @ Professors Row,,,42.405549,-71.117466
SA,2381,313,1497,76,15.786666666666667,38,25.60000000000001,480,1110,20,TRUE,TRUE,2381,College Ave @ Powder House Sq,,,42.401653,-71.116923
SA,23823,407,1160,14,57.92307692307692,62,60.8,480,1110,20,TRUE,FALSE,23823,Middle St opp Rockaway Ave,,,42.190805,-70.951359
SA,23826,410,1163,14,57.92307692307692,62,60.8,480,1110,20,TRUE,FALSE,23826,Main St @ Bayley Terrace,,,42.180514,-70.955305
SA,23832,423,1178,14,58.07692307692308,60,60,480,1110,20,TRUE,FALSE,23832,Main St @ Park Ave,,,42.180153,-70.955119
SA,23835,425,1181,14,58.15384615384615,61,60,480,1110,20,TRUE,FALSE,23835,Middle St @ Rockaway Ave,,,42.190727,-70.951226
SA,23841,316,1501,31,39.5,63,60,480,1110,20,TRUE,FALSE,23841,Medford St @ Glenwood Rd,,,42.394543,-71.102259
SA,2385,317,1502,31,39.5,63,60,480,1110,20,TRUE,FALSE,2385,Medford St @ Central St,,,42.392521,-71.10069
SA,2386,317,1502,31,39.5,63,60,480,1110,20,TRUE,FALSE,2386,Medford St @ Sycamore St,,,42.391152,-71.099344
SA,2388,318,1503,31,39.5,63,60,480,1110,20,TRUE,FALSE,2388,Medford St @ School St,,,42.389153,-71.097269
SA,2389,319,1504,31,39.5,63,60,480,1110,20,TRUE,FALSE,2389,Pearl St @ Skilton Ave,,,42.387777,-71.094764
SA,2390,319,1504,31,39.5,62,60,480,1110,20,TRUE,FALSE,2390,Pearl St @ Walnut St,,,42.387336,-71.093312
SA,2391,320,1505,31,39.5,63,60,480,1110,20,TRUE,FALSE,2391,Pearl St @ McGrath Hwy,,,42.386595,-71.090933
SA,2392,334,1522,45,27,60,40.20000000000002,480,1110,20,TRUE,FALSE,2392,Cross St @ Alston St,,,42.382591,-71.090089
SA,23921,335,1523,45,27,60,41.20000000000002,480,1110,20,TRUE,FALSE,23921,Cross St @ Fountain Ave,,,42.383774,-71.08939
SA,2394,335,1523,30,40.96551724137931,66,60,480,1110,20,TRUE,FALSE,2394,Pearl St @ Cross St,,,42.38578,-71.088
SA,2395,336,1524,30,40.96551724137931,66,60,480,1110,20,TRUE,FALSE,2395,Pearl St @ McGrath Hwy,,,42.386513,-71.090342
SA,23951,336,1524,30,40.96551724137931,66,60,480,1110,20,TRUE,FALSE,23951,Pearl St @ Wesley St,,,42.3868,-71.091313
SA,2396,336,1524,30,40.96551724137931,66,60,480,1110,20,TRUE,FALSE,2396,Pearl St @ Walnut St,,,42.387354,-71.093038
SA,2397,336,1524,30,40.96551724137931,66,60,480,1110,20,TRUE,FALSE,2397,Pearl St @ Bradley St,,,42.38791,-71.094908
SA,2398,337,1525,30,40.96551724137931,66,60,480,1110,20,TRUE,FALSE,2398,Medford St @ School St,,,42.389067,-71.097025
SA,24,346,1527,82,14.580246913580247,30,25,480,1110,20,TRUE,TRUE,24,E Broadway @ K St,,,42.335528,-71.037553
SA,2400,338,1525,30,40.93103448275862,66,60,480,1110,20,TRUE,FALSE,2400,Medford St @ Sycamore St,,,42.391256,-71.099284
SA,2401,338,1525,30,40.93103448275862,66,60,480,1110,20,TRUE,FALSE,2401,Medford St @ Central St,,,42.392616,-71.100619
