"stop_id","stop_lat","stop_lon"
"2457",42.380131,-71.108581
"24581",42.385969,-71.114294
"24586",42.526993,-70.954649
"2459",42.387206,-71.116555
"246",42.344167,-71.039113
"2460",42.388534,-71.118917
"2461",42.392609,-71.125474
"24610",42.39295,-71.128818
"24619",42.253892,-71.16643
"2462",42.393429,-71.131424
"24621",42.393584,-71.134038
"24628",42.198867,-71.198285
"2463",42.393791,-71.136374
"2464",42.415764,-71.194248
"2465",42.416412,-71.196852
"2466",42.417717,-71.198315
"2467",42.419167,-71.195486
"2468",42.419394,-71.19327
"2469",42.419965,-71.188934
"247",42.346634,-71.035301
"2470",42.419928,-71.18662
"2471",42.417934,-71.185596
"24716",42.411567,-70.996415
"24717",42.411656,-70.995407
"2472",42.41617,-71.184127
"2473",42.414781,-71.182949
"2475",42.405193,-71.164251
"2477",42.40384,-71.160663
"2478",42.402279,-71.15773
"24790",42.399615,-71.1538
"24791",42.398411,-71.146375
"2482",42.40281,-71.155674
"2483",42.414883,-71.182886
"2484",42.416239,-71.184034
"2485",42.418015,-71.185488
"2486",42.420016,-71.18653
"2487",42.420017,-71.189071
"2488",42.418894,-71.191872
"2489",42.41941,-71.193
"2490",42.419263,-71.195567
"2491",42.417918,-71.198262
"2493",42.418686,-71.204882
"2494",42.416276,-71.199096
"2495",42.415182,-71.195301
"25",42.335567,-71.03554
"25051",42.391829,-71.047391
"25059",42.441965,-71.093174
"2510",42.379996,-71.096698
"2512",42.377936,-71.095956
"25202",42.329338,-71.053031
"25203",42.326724,-71.052197
"25236",42.312132,-71.101789
"2531",42.37812,-71.09467
"254",42.33525,-71.052445
"2545",42.378899,-71.103918
"2546",42.378339,-71.10628
"2547",42.377677,-71.109341
"2548",42.376924,-71.112872
"255",42.33425,-71.050899
"2550",42.371324,-71.12127
"2551",42.366948,-71.125108
"2553",42.363657,-71.129248
"2554",42.361884,-71.130488
"2555",42.360395,-71.129009
"2556",42.358742,-71.127014
"2558",42.35853,-71.126738
"2559",42.36019,-71.128574
"256",42.333612,-71.049923
"2560",42.361892,-71.130333
"2561",42.363592,-71.129142
"25618",42.196239,-71.199615
"2564",42.36708,-71.124824
"25641",42.371486,-71.120947
"2565",42.372111,-71.12163
"2567",42.376511,-71.114059
"2568",42.376955,-71.112259
"2569",42.377541,-71.109541
"2570",42.378206,-71.106484
"2571",42.378733,-71.10416
"25712",42.379315,-71.100285
"25713",42.379425,-71.09784
"2574",42.38163,-71.098527
"2575",42.405069,-71.130239
"2576",42.404014,-71.128798
"2577",42.403329,-71.12751
"2579",42.400866,-71.126139
"258",42.332673,-71.05098
"2580",42.399341,-71.124909
"25800",42.33154,-71.049154
"2581",42.39693,-71.122971
"2582",42.395078,-71.1218
"2583",42.393648,-71.120873
"2584",42.391598,-71.11922
"2586",42.389739,-71.117202
"2587",42.388011,-71.11557
"2588",42.385956,-71.113778
"2589",42.384604,-71.112011
"259",42.331193,-71.047219
"2590",42.383777,-71.109214
"2591",42.383284,-71.107022
"2593",42.382627,-71.104227
"2594",42.381865,-71.101817
"2595",42.381176,-71.099677
"25969",42.443715,-71.072003
"2597",42.379497,-71.095404
"25974",42.452115,-71.070007
"2598",42.378506,-71.09271
"25982",42.463444,-71.091729
"25986",42.481549,-71.100064
"25988",42.491495,-71.100177
"25989",42.494932,-71.101946
"2599",42.377661,-71.090299
"25990",42.486702,-71.100209
"25991",42.484395,-71.100291
"25992",42.47762,-71.100581
"25996",42.466624,-71.100749
"25997",42.463181,-71.091894
"260",42.331204,-71.045994
"2600",42.37687,-71.08847
"2601",42.373888,-71.082777
"2605",42.374126,-71.082561
"2607",42.377092,-71.088178
"2609",42.377585,-71.089844
"261",42.331243,-71.043908
"2610",42.37951,-71.092273
"2612",42.379547,-71.095164
"2613",42.37961,-71.096874
"26131",42.380273,-71.096622
"26137",42.471201,-70.929601
"2615",42.3794,-71.100178
"2617",42.382689,-71.104054
"2618",42.383388,-71.107062
"262",42.331302,-71.041552
"2620",42.383976,-71.109672
"2621",42.38472,-71.112013
"2622",42.38626,-71.113903
"2623",42.387873,-71.1153
"2625",42.389718,-71.117016
"2626",42.391821,-71.119271
"2627",42.393658,-71.120725
"2628",42.396024,-71.120198
"263",42.331328,-71.039961
"2631",42.399328,-71.124718
"2632",42.401253,-71.126187
"2634",42.403375,-71.127338
"2635",42.403963,-71.128532
"2636",42.405932,-71.131478
"2637",42.405907,-71.13207
"264",42.331379,-71.037417
"26434",42.27748,-71.11479
"26459",42.270402,-71.099359
"26466",42.251726,-71.125372
"26467",42.2417,-71.130635
"26495",42.292513,-71.117909
"265",42.331409,-71.03539
"26500",42.278388,-71.116358
"26531",42.255743,-71.12424
"2659",42.381061,-71.089685
"266",42.331439,-71.033352
"2660",42.384648,-71.092778
"2661",42.38513,-71.094037
"26618",42.193899,-71.20104
"2662",42.386151,-71.096633
"2664",42.386828,-71.09859
"2665",42.387626,-71.10098
"2666",42.388483,-71.103505
"2667",42.389018,-71.105084
"2668",42.39018,-71.107805
"2669",42.390841,-71.109274
"267",42.331477,-71.031299
"2670",42.391507,-71.110743
"2671",42.39232,-71.112537
"2672",42.393014,-71.114173
"2673",42.394211,-71.11695
"26734",42.473016,-70.98552
"2674",42.395122,-71.119331
"2675",42.393977,-71.116662
"2676",42.392901,-71.11417
"2677",42.392088,-71.11225
"2678",42.391397,-71.11074
"2679",42.390534,-71.10885
"268",42.331676,-71.029247
"2680",42.390067,-71.107802
"2681",42.389013,-71.105358
"2682",42.388393,-71.103567
"2683",42.387616,-71.101254
"2684",42.386815,-71.098864
"2686",42.385875,-71.09619
"2687",42.385133,-71.094311
"2688",42.383968,-71.092101
"2689",42.382606,-71.091137
"2690",42.380352,-71.089851
"2695",42.400979,-71.115776
"2696",42.400608,-71.114482
"2697",42.39974,-71.111859
"2698",42.398373,-71.10781
"2699",42.397544,-71.105186
"27",42.335642,-71.031087
"270",42.332487,-71.027186
"2700",42.397203,-71.104096
"2702",42.395833,-71.100118
"2703",42.394942,-71.098178
"2704",42.393791,-71.095921
"2706",42.392158,-71.092807
"2707",42.390497,-71.090264
"2709",42.389316,-71.087677
"27092",42.3621,-71.01882
"2710",42.388616,-71.086108
"2711",42.387798,-71.084329
"2712",42.387063,-71.082176
"2713",42.386632,-71.080639
"2714",42.386049,-71.078666
"2715",42.405242,-71.130298
"2718",42.38686,-71.080685
"2719",42.387399,-71.0825
"2720",42.388006,-71.084232
"2721",42.388711,-71.085778
"2722",42.389405,-71.08728
"2723",42.390738,-71.090085
"2725",42.392521,-71.092975
"2726",42.393489,-71.094823
"2729",42.394765,-71.097355
"2731",42.3963,-71.101014
"2733",42.397313,-71.104121
"2734",42.397876,-71.105925
"2735",42.398403,-71.107573
"2736",42.399894,-71.112006
"2737",42.400501,-71.113803
"2738",42.401138,-71.116273
"2745",42.385796,-71.087692
"2746",42.387146,-71.086847
"2747",42.388509,-71.085968
"2748",42.388493,-71.086116
"2749",42.387135,-71.086991
"275",42.331565,-71.030048
"2750",42.38578,-71.087844
"2752",42.384718,-71.088713
"2753",42.383766,-71.089538
"2754",42.38255,-71.090245
"2755",42.364128,-71.103034
"2757",42.38258,-71.078386
"2759",42.381986,-71.082176
"2761",42.381038,-71.087483
"27618",42.191284,-71.202528
"2762",42.38033,-71.089759
"2763",42.379859,-71.090824
"277",42.331537,-71.033111
"2773",42.379411,-71.092286
"2774",42.379792,-71.089974
"2776",42.381241,-71.086308
"2777",42.382012,-71.081316
"2778",42.381576,-71.084037
"2779",42.382304,-71.078998
"278",42.331504,-71.035149
"2783",42.255826,-71.124343
"2784",42.25641,-71.125917
"2785",42.258998,-71.125093
"2786",42.26264,-71.124565
"2787",42.263233,-71.125455
"2788",42.264152,-71.126798
"2789",42.265549,-71.128704
"279",42.331469,-71.037505
"2790",42.267019,-71.130262
"2791",42.268857,-71.131688
"2792",42.271001,-71.131905
"2793",42.272166,-71.131665
"2794",42.273372,-71.129526
"2795",42.274446,-71.127961
"2796",42.275802,-71.125725
"2797",42.277378,-71.127103
"2798",42.278964,-71.12918
"28",42.335672,-71.029038
"280",42.331426,-71.039724
"2800",42.28011,-71.131416
"2801",42.280149,-71.131686
"2803",42.278854,-71.129199
"2804",42.277545,-71.127459
"2805",42.275836,-71.125869
"2806",42.274646,-71.127923
"2807",42.273537,-71.129374
"2808",42.2722,-71.131783
"2809",42.27096,-71.132046
"281",42.331405,-71.041311
"2810",42.269739,-71.132175
"2811",42.267994,-71.131246
"2812",42.265268,-71.128517
"2813",42.264047,-71.126829
"2814",42.263259,-71.125729
"2815",42.261413,-71.125876
"2816",42.259267,-71.126059
"2817",42.257289,-71.126828
"2818",42.252059,-71.125337
"2819",42.254741,-71.124397
"282",42.331329,-71.044314
"2821",42.383307,-71.071852
"2822",42.381149,-71.070908
"2823",42.380135,-71.069908
"2824",42.378076,-71.067792
"2825",42.376399,-71.065733
"2827",42.373649,-71.062769
"28281",42.37226,-71.061979
"2829",42.365749,-71.058505
"283",42.331295,-71.046082
"2832",42.364582,-71.058203
"2835",42.373614,-71.061511
"2836",42.375093,-71.063606
"2837",42.376827,-71.066083
"2838",42.378342,-71.067914
"2839",42.380038,-71.069646
"284",42.331286,-71.047299
"2840",42.38125,-71.070852
"2841",42.384402,-71.072681
"2844",42.383268,-71.07149
"2845",42.382401,-71.069733
"2846",42.381948,-71.068789
"2847",42.380878,-71.066635
"2848",42.379871,-71.064639
"2849",42.378716,-71.062002
"285",42.331495,-71.048888
"2850",42.378284,-71.060779
"2851",42.377657,-71.058877
"2852",42.376755,-71.057048
"2853",42.375894,-71.056288
"2854",42.374386,-71.058189
"2855",42.373222,-71.060875
"286",42.332782,-71.050957
"2860",42.376884,-71.056325
"2861",42.378055,-71.059733
"28618",42.189527,-71.202699
"2862",42.378627,-71.061439
"2863",42.379412,-71.063506
"2864",42.380271,-71.065203
"2865",42.381137,-71.066955
"2866",42.381853,-71.068394
"2867",42.383362,-71.07145
"28742",42.392526,-71.08034
"28743",42.392206,-71.080411
"28745",42.394225,-71.080798
"28746",42.394706,-71.081102
"2875",42.387725,-71.078526
"2877",42.390512,-71.082209
"2879",42.395563,-71.088935
"288",42.334842,-71.0499
"2880",42.397237,-71.091127
"2883",42.402252,-71.098132
"2884",42.406714,-71.102326
"2885",42.408486,-71.104066
"2886",42.412236,-71.107564
"2887",42.413741,-71.108985
"2889",42.413444,-71.108991
"289",42.335827,-71.051409
"2890",42.412084,-71.10772
"2891",42.40945,-71.105247
"2892",42.408336,-71.104219
"2893",42.407095,-71.103043
"2894",42.405134,-71.101203
"2895",42.403881,-71.100091
"2896",42.402201,-71.09848
"2897",42.399733,-71.095532
"2898",42.399063,-71.094103
"2899",42.397062,-71.091228
"29",42.335698,-71.027303
"290",42.336832,-71.053007
"2900",42.395416,-71.08904
"29001",42.384581,-71.076463
"29002",42.384386,-71.076502
"29003",42.384266,-71.076511
"29005",42.384032,-71.076519
"29006",42.383909,-71.076521
"29007",42.384358,-71.076312
"29008",42.384167,-71.076315
"29009",42.384035,-71.076317
"2901",42.394079,-71.08729
"29010",42.38392,-71.076318
"29011",42.384351,-71.076086
"29012",42.384163,-71.076087
"29013",42.384032,-71.076091
"29014",42.383917,-71.076089
"2902",42.39193,-71.084983
"2904",42.303376,-71.083527
"29049",42.326086,-71.062473
"2905",42.328459,-71.057733
"29051",42.327382,-71.061681
"29052",42.330197,-71.062576
"2906",42.325805,-71.058965
"2907",42.325142,-71.059251
"2908",42.323524,-71.060353
"2909",42.322139,-71.061187
"2910",42.317228,-71.065045
"2911",42.314688,-71.067432
"2912",42.312642,-71.068632
"2913",42.311271,-71.070413
"2914",42.310291,-71.072279
"2915",42.308461,-71.075087
"2916",42.307465,-71.076246
"2918",42.306216,-71.078321
"2919",42.305519,-71.080507
"2920",42.30431,-71.082426
"2922",42.301806,-71.086667
"2923",42.302767,-71.084486
"2924",42.304183,-71.082124
"2925",42.305402,-71.080253
"29253",42.521594,-71.107528
"2926",42.306567,-71.077044
"2928",42.307551,-71.075758
"2929",42.309061,-71.073733
"2930",42.310128,-71.072044
"2931",42.31118,-71.070077
"2932",42.312835,-71.068184
"2933",42.317122,-71.064572
"2934",42.318702,-71.063102
"2935",42.319915,-71.062177
"2936",42.392595,-71.084056
"2937",42.321914,-71.061132
"2938",42.324096,-71.059813
"2939",42.325163,-71.059106
"2940",42.326245,-71.058648
"295",42.334111,-71.027196
"296",42.332657,-71.027166
"29618",42.186822,-71.203033
"3",42.333021,-71.080799
"30",42.335738,-71.02519
"30009",42.328065,-71.068054
"3019",42.27419,-71.026325
"3020",42.273451,-71.025558
"30203",42.362175,-71.058498
"3022",42.271589,-71.022667
"3023",42.270446,-71.020777
"3024",42.269708,-71.019559
"30249",42.34508,-71.031986
"3025",42.26884,-71.018107
"30250",42.344649,-71.030268
"30251",42.344706,-71.028419
"3026",42.267632,-71.016165
"3027",42.266379,-71.014316
"30270",42.333672,-71.024883
"30272",42.336028,-71.025028
"3028",42.26565,-71.01389
"30287",42.334168,-71.048924
"3029",42.264208,-71.013047
"30294",42.339299,-71.057007
"303",42.319927,-71.056824
"3031",42.261229,-71.011256
"3032",42.259227,-71.009528
"3033",42.258215,-71.008775
"30336",42.287003,-71.063901
"3034",42.257445,-71.008194
"3035",42.255991,-71.007079
"3036",42.255009,-71.006352
"3038",42.2516,-71.003123
"304",42.31861,-71.056785
"3041",42.255069,-71.006206
"3042",42.256057,-71.006956
"3043",42.257499,-71.008042
"3045",42.259781,-71.009767
"3046",42.261107,-71.011036
"3047",42.262794,-71.012046
"3048",42.264027,-71.012806
"3049",42.26565,-71.01373
"305",42.317797,-71.056787
"3050",42.267041,-71.01491
"3051",42.267983,-71.016449
"3052",42.268787,-71.017837
"3054",42.270582,-71.020774
"3055",42.271677,-71.022563
"3057",42.27364,-71.025565
"3058",42.274496,-71.026404
"306",42.316398,-71.056738
"30618",42.184559,-71.203331
"30619",42.226626,-71.186615
"30620",42.221154,-71.187765
"3065",42.297202,-71.060828
"3066",42.298154,-71.057136
"3067",42.297184,-71.056392
"3068",42.295775,-71.054336
"3069",42.294329,-71.052328
"3070",42.292893,-71.050815
"3071",42.289943,-71.048434
"3073",42.288169,-71.046994
"3075",42.286327,-71.04401
"3077",42.28342,-71.049947
"3078",42.282869,-71.054393
"3079",42.283483,-71.055634
"308",42.314548,-71.056932
"3080",42.285338,-71.054975
"3081",42.286506,-71.054527
"3082",42.288174,-71.055221
"3083",42.290055,-71.056129
"3084",42.291359,-71.057091
"3085",42.293022,-71.057242
"3086",42.294907,-71.056242
"3088",42.298223,-71.057257
"3089",42.29727,-71.060947
"309",42.313795,-71.057082
"3090",42.263888,-71.024997
"3093",42.255834,-71.008657
"3094",42.257272,-71.011194
"3096",42.260082,-71.01381
"3106",42.264783,-71.025796
"3107",42.266065,-71.027157
"3108",42.267225,-71.028405
"3109",42.268435,-71.029685
"3110",42.268246,-71.030307
"3111",42.267761,-71.031124
"31111",42.317984,-71.042713
"3113",42.266638,-71.03309
"3114",42.265788,-71.034622
"3115",42.266292,-71.035195
"3116",42.266943,-71.03587
"3117",42.267541,-71.03649
"3118",42.268499,-71.037288
"31187",42.310681,-71.103431
"3119",42.268982,-71.035811
"312",42.309914,-71.056946
"3121",42.270172,-71.033544
"3122",42.270821,-71.032749
"3123",42.271591,-71.032013
"3124",42.273004,-71.031092
"3125",42.275585,-71.028752
"31255",42.3446,-71.034476
"31256",42.346538,-71.034878
"31257",42.345192,-71.031996
"31259",42.344232,-71.027213
"3126",42.275935,-71.027749
"3128",42.278137,-71.027252
"3129",42.279996,-71.024995
"3131",42.281504,-71.024041
"31317",42.335831,-71.099868
"3133",42.283874,-71.024522
"3134",42.285003,-71.024732
"3135",42.285913,-71.024904
"3136",42.286979,-71.023727
"31365",42.326625,-71.111437
"31391",42.341443,-71.086788
"3140",42.296315,-71.018787
"3141",42.296929,-71.017453
"3143",42.29687,-71.014445
"3144",42.297063,-71.010921
"3145",42.297182,-71.008621
"3147",42.298949,-71.009904
"3148",42.300043,-71.011541
"3149",42.300909,-71.013704
"3150",42.299195,-71.015403
"3151",42.297682,-71.016547
"3152",42.297041,-71.017445
"3153",42.296158,-71.019359
"3157",42.287287,-71.023669
"3158",42.28633,-71.024886
"3159",42.285171,-71.024893
"3160",42.284042,-71.02468
"31618",42.181775,-71.203417
"31619",42.21266,-71.190464
"3162",42.28167,-71.024203
"31628",42.180702,-71.204508
"3164",42.280249,-71.024864
"3165",42.278334,-71.027176
"3167",42.276099,-71.027879
"3168",42.27298,-71.031237
"317",42.308194,-71.058359
"3170",42.270827,-71.0329
"3172",42.269927,-71.034167
"3174",42.268582,-71.037395
"3175",42.26763,-71.036737
"3176",42.307117,-71.058617
"3177",42.266381,-71.035442
"3178",42.265742,-71.034807
"3179",42.266455,-71.033213
"318",42.306096,-71.058836
"3181",42.267577,-71.03124
"3182",42.268387,-71.029867
"31835",42.324303,-71.137937
"31836",42.301154,-71.154068
"31839",42.297909,-71.168753
"3184",42.267309,-71.028655
"3185",42.266148,-71.027408
"31852",42.290214,-71.23509
"3186",42.264867,-71.026047
"31861",42.261887,-71.025051
"319",42.304333,-71.059214
"3191",42.265003,-71.019209
"31916",42.305687,-71.147592
"31918",42.347033,-71.089273
"3193",42.263566,-71.017689
"3194",42.262319,-71.016338
"3195",42.260647,-71.014556
"3196",42.25957,-71.013434
"3197",42.258605,-71.012422
"3198",42.257347,-71.011445
"3199",42.255884,-71.008922
"32",42.337629,-71.025051
"320",42.301835,-71.059793
"32000",42.252035,-71.00588
"32001",42.251696,-71.004973
"32002",42.251772,-71.005099
"32003",42.251847,-71.005168
"32004",42.251908,-71.0052
"32005",42.251975,-71.005231
"322",42.299071,-71.064001
"323",42.299807,-71.062219
"32358",42.419399,-71.181989
"3237",42.251487,-71.002208
"3239",42.253697,-70.998993
"3240",42.25626,-70.996083
"3241",42.259604,-70.995269
"3242",42.261229,-70.992973
"3243",42.262037,-70.990156
"3244",42.262156,-70.988374
"3245",42.26225,-70.984997
"3246",42.261918,-70.982487
"3247",42.261337,-70.98025
"3248",42.260829,-70.978466
"3249",42.260768,-70.977687
"325",42.298249,-71.060935
"3250",42.262071,-70.973875
"3251",42.263346,-70.971917
"3252",42.26478,-70.970523
"3253",42.266353,-70.968781
"3254",42.266271,-70.967082
"32549",42.372535,-71.121784
"3255",42.265991,-70.96421
"3256",42.265772,-70.961911
"3257",42.26563,-70.960342
"3258",42.265684,-70.959414
"3259",42.267567,-70.957347
"326",42.297293,-71.061082
"3260",42.268418,-70.954436
"3261",42.268991,-70.952573
"32619",42.210459,-71.191353
"3262",42.269956,-70.951803
"32628",42.179418,-71.205344
"3263",42.271,-70.951532
"32638",42.178108,-71.20601
"3265",42.272031,-70.950956
"3266",42.271576,-70.951541
"3267",42.270403,-70.951784
"3268",42.26918,-70.952467
"32681",42.268425,-70.95475
"3269",42.267726,-70.957168
"327",42.296156,-71.0614
"3270",42.265817,-70.959206
"3271",42.26572,-70.960097
"3272",42.265842,-70.961651
"3273",42.266062,-70.963951
"3274",42.266341,-70.966823
"3276",42.265969,-70.969853
"32760",42.264699,-70.970705
"3277",42.263377,-70.972057
"3278",42.262173,-70.973914
"3279",42.260844,-70.976796
"328",42.295155,-71.061707
"3280",42.260931,-70.978531
"3281",42.261191,-70.979564
"32818",42.241728,-71.130753
"3283",42.262304,-70.984139
"32831",42.262291,-70.985595
"3284",42.262293,-70.989019
"32840",42.38318,-71.071764
"3286",42.261276,-70.99311
"3287",42.259807,-70.995242
"3288",42.256304,-70.996193
"3289",42.255322,-70.997021
"329",42.293336,-71.06228
"3290",42.253438,-70.999611
"32910",42.253805,-70.995792
"32911",42.252358,-70.996927
"32912",42.250785,-70.998193
"3292",42.260737,-70.978651
"3295",42.258546,-70.975083
"3298",42.257883,-70.971888
"3299",42.257293,-70.970922
"33",42.338524,-71.031899
"330",42.292014,-71.062617
"3300",42.256391,-70.969807
"3301",42.255458,-70.968562
"3303",42.253574,-70.966453
"3304",42.251437,-70.966686
"3305",42.251137,-70.965313
"3306",42.251585,-70.964262
"3307",42.251163,-70.963228
"33076",42.283946,-71.046954
"33077",42.2833,-71.051656
"3308",42.250419,-70.963708
"3309",42.251048,-70.963094
"331",42.289422,-71.063344
"3310",42.251677,-70.964106
"3311",42.252817,-70.965367
"3312",42.253545,-70.966295
"3314",42.25547,-70.968285
"3315",42.256324,-70.969556
"3316",42.257437,-70.970909
"3317",42.257964,-70.971833
"332",42.288313,-71.063639
"3320",42.258635,-70.975008
"3321",42.258773,-70.975882
"3322",42.259878,-70.978089
"3323",42.260827,-70.978562
"33241",42.249386,-71.003366
"3326",42.248742,-71.002111
"3327",42.245845,-71.000491
"3328",42.244854,-71.00151
"3330",42.241968,-71.003612
"3331",42.240825,-71.005941
"3332",42.241582,-71.011504
"3333",42.240884,-71.008636
"3335",42.241934,-71.012967
"3336",42.242474,-71.015449
"3337",42.242613,-71.017187
"3338",42.242812,-71.019401
"3339",42.243279,-71.022767
"334",42.284195,-71.063879
"3341",42.244348,-71.024664
"3342",42.244965,-71.026465
"3343",42.245294,-71.027722
"3344",42.245476,-71.030007
"3345",42.245524,-71.031757
"3347",42.247336,-71.033302
"3348",42.249679,-71.035179
"3349",42.251507,-71.036493
"3350",42.252155,-71.035971
"3351",42.253016,-71.03517
"3352",42.254135,-71.034187
"3353",42.254586,-71.033785
"3354",42.255874,-71.032637
"3355",42.256313,-71.033465
"3356",42.256932,-71.03545
"3358",42.257506,-71.037376
"3359",42.25795,-71.039279
"3360",42.259168,-71.04176
"3361",42.260856,-71.042534
"33618",42.176908,-71.206624
"33619",42.207808,-71.193323
"3362",42.261598,-71.042902
"3363",42.263388,-71.043721
"3364",42.265007,-71.044485
"3365",42.266217,-71.045052
"3366",42.27134,-71.047728
"3368",42.279092,-71.054108
"3369",42.280252,-71.054608
"33691",42.28202,-71.055323
"337",42.288,-71.0636
"3370",42.28261,-71.056799
"3371",42.28219,-71.058367
"3372",42.281784,-71.059796
"3373",42.281074,-71.062126
"3375",42.280178,-71.064545
"3376",42.280916,-71.062304
"33761",42.281631,-71.059982
"3377",42.28209,-71.05822
"3378",42.282449,-71.055791
"3379",42.280395,-71.054799
"338",42.289355,-71.063224
"3380",42.279288,-71.054445
"3382",42.271453,-71.047956
"3384",42.266357,-71.045251
"3385",42.264975,-71.044603
"3386",42.263298,-71.043814
"3387",42.261736,-71.043101
"3388",42.261084,-71.04278
"3389",42.258688,-71.042668
"339",42.291937,-71.062505
"3391",42.257936,-71.039704
"3392",42.257513,-71.037727
"3393",42.256907,-71.035688
"3394",42.256303,-71.033739
"3395",42.255874,-71.032785
"3396",42.254789,-71.033754
"3397",42.254135,-71.034335
"3398",42.252987,-71.035344
"3399",42.252358,-71.035932
"34",42.337528,-71.027304
"340",42.293551,-71.06205
"3400",42.251405,-71.036552
"3401",42.249402,-71.035134
"3402",42.247442,-71.033538
"34021",42.24645,-71.0327
"3403",42.245431,-71.031821
"3404",42.245373,-71.030248
"3405",42.245243,-71.027985
"3406",42.244947,-71.026739
"3407",42.244347,-71.024941
"3408",42.243258,-71.02302
"341",42.294957,-71.061634
"3410",42.242621,-71.018423
"3411",42.242543,-71.017446
"3412",42.242378,-71.015376
"3413",42.24195,-71.013466
"3415",42.241494,-71.011541
"3416",42.240852,-71.008902
"3417",42.240659,-71.006097
"3418",42.242025,-71.003462
"342",42.29603,-71.061336
"3420",42.24419,-71.002731
"3422",42.246703,-71.000757
"3423",42.248397,-71.001703
"3425",42.255316,-70.996877
"3426",42.252155,-70.996936
"343",42.297101,-71.061006
"345",42.300648,-71.059987
"3455",42.264134,-71.021471
"3458",42.261898,-71.024802
"346",42.301415,-71.059788
"3460",42.260749,-71.027792
"3461",42.259713,-71.030622
"34618",42.175628,-71.207265
"34619",42.205067,-71.195418
"3462",42.258678,-71.031896
"3463",42.2594,-71.044501
"347",42.304141,-71.059131
"3476",42.264971,-71.020386
"348",42.305898,-71.058749
"34879",42.500233,-71.272622
"3488",42.259183,-71.044202
"3489",42.258932,-71.031551
"349",42.308242,-71.058222
"3490",42.25954,-71.030774
"3491",42.260588,-71.027955
"3493",42.261731,-71.024958
"3495",42.263462,-71.022145
"35",42.335837,-71.027246
"350",42.310088,-71.057799
"351",42.312997,-71.057141
"3513",42.421061,-71.136955
"3515",42.250719,-71.000181
"3516",42.250095,-70.998165
"3518",42.249956,-70.995926
"352",42.315311,-71.056616
"3520",42.249568,-70.992055
"35201",42.328495,-71.052689
"35202",42.32952,-71.056826
"3521",42.2493,-70.990435
"3522",42.249055,-70.988986
"3523",42.249043,-70.987718
"35236",42.314494,-71.099496
"3524",42.248673,-70.985125
"3525",42.248353,-70.983673
"3526",42.247846,-70.981808
"3527",42.247385,-70.980128
"3528",42.246877,-70.978189
"3529",42.246413,-70.976365
"353",42.316216,-71.056606
"3530",42.245977,-70.974626
"3531",42.243066,-70.96234
"3532",42.242566,-70.960438
"3533",42.242526,-70.959567
"3534",42.242532,-70.957288
"3535",42.242602,-70.955925
"3536",42.242676,-70.954621
"3537",42.242762,-70.95305
"3538",42.2428,-70.952388
"3539",42.242902,-70.950907
"354",42.318751,-71.056646
"3541",42.243572,-70.946418
"3542",42.24381,-70.943897
"3543",42.243948,-70.942311
"3544",42.244238,-70.940395
"3545",42.245336,-70.936869
"3547",42.247765,-70.927334
"3548",42.248136,-70.925221
"3549",42.248888,-70.922437
"3550",42.249192,-70.916772
"3551",42.24906,-70.914494
"3553",42.249145,-70.912133
"3555",42.249237,-70.903257
"3556",42.249444,-70.90307
"35571",42.251085,-70.902947
"3558",42.252865,-70.902419
"3560",42.256524,-70.899261
"3561",42.254173,-70.894718
"35618",42.174579,-71.207834
"35619",42.203635,-71.196517
"3563",42.251347,-70.892174
"3565",42.245838,-70.887341
"3566",42.24482,-70.884863
"3567",42.243533,-70.886277
"35704",42.416554,-71.002017
"35751",42.396041,-71.028178
"35765",42.414839,-71.009177
"35772",42.418438,-70.997656
"35773",42.418535,-70.994626
"3582",42.244102,-70.883973
"35830",42.414893,-71.016054
"3589",42.244787,-70.884655
"3590",42.245898,-70.887274
"3592",42.251452,-70.892094
"3594",42.254243,-70.894635
"3595",42.256611,-70.899094
"3597",42.253369,-70.902216
"3598",42.251031,-70.903077
"3599",42.24939,-70.9032
"3600",42.249166,-70.905485
"3602",42.249236,-70.912221
"3603",42.249172,-70.922316
"3604",42.249231,-70.914667
"3605",42.249358,-70.916949
"3607",42.248304,-70.925393
"3608",42.247978,-70.927147
"3610",42.245549,-70.937044
"3611",42.24468,-70.939641
"3612",42.244064,-70.942085
"3613",42.243924,-70.943667
"3614",42.243686,-70.946188
"3616",42.243008,-70.950785
"3617",42.242922,-70.952114
"3618",42.2428,-70.954102
"3619",42.242769,-70.954695
"362",42.318836,-71.063644
"3620",42.242708,-70.955691
"3621",42.242644,-70.957268
"3622",42.24261,-70.959234
"3623",42.242672,-70.960494
"3624",42.243158,-70.962234
"3626",42.246197,-70.97504
"3627",42.246604,-70.976736
"3629",42.247548,-70.980344
"3630",42.248184,-70.982677
"3631",42.248696,-70.984785
"3632",42.248996,-70.986294
"3633",42.249128,-70.988727
"3634",42.249351,-70.990169
"3635",42.249647,-70.991856
"3636",42.249797,-70.99301
"3638",42.25003,-70.996747
"3639",42.250311,-70.998162
"3640",42.251388,-71.002227
"36434",42.275079,-71.110506
"36459",42.270744,-71.101593
"36466",42.254919,-71.124162
"36479",42.289719,-71.118046
"36495",42.290215,-71.118265
"36500",42.28071,-71.115992
"36538",42.343485,-71.064079
"36539",42.345137,-71.069335
"36540",42.346859,-71.070848
"36541",42.343942,-71.065731
"3660",42.242591,-70.947793
"3661",42.241659,-70.944037
"36618",42.17152,-71.209497
