stop_id,passing_values,frequent_stop,stop_code,platform_code,stop_name,stop_desc,stop_lat,stop_lon
814663,0,FALSE,309,,400 Littleton,,42.5503129000001,-71.460190725581
814664,1,FALSE,310,,Merrimack St & Cardinal O Connell Pkwy,,42.6462076066004,-71.314835649156
814665,0,FALSE,311,,"495 Business Ctr, Gentronics",,42.634361,-71.244488
814666,0,FALSE,312,,Main St & Colab Rd,,42.620713,-71.259737
814667,0,FALSE,313,,Middlesex Turnpike & Concord Rd,,42.5472786620708,-71.2798064473947
814668,0,FALSE,314,,Boston Rd & Andover Rd,,42.5602642631559,-71.2691371361387
814669,0,FALSE,315,,406 Lowell St,,42.643281202545,-71.1986929766865
814670,0,FALSE,316,,Boston Rd & Grace Ave,,42.557256,-71.267911
814671,0,FALSE,317,,Village Square,,42.6000404269642,-71.3510847064002
814672,0,FALSE,318,,Andover St & Pentucket Ave,,42.643019,-71.28982
814673,0,FALSE,319,,Stevens St & B St,,42.6285442312859,-71.3324223276913
814674,0,FALSE,320,,High St & Sherman St,,42.638056753703,-71.2982691791484
814675,0,FALSE,321,,High St & Sherman St,,42.6379704170924,-71.298398005015
814676,0,FALSE,322,,Bridge St & W 4th St,,42.6504662550241,-71.3036935286435
814677,0,FALSE,323,,Andover St & Pentucket Ave,,42.642936,-71.289519
814678,0,FALSE,324,,Billerica Ave & Caven Rd,,42.5970917020231,-71.2814525406338
814679,0,FALSE,325,,Lowell St & Franklin St,,42.5907932012334,-71.2943369636593
814681,0,FALSE,327,,Chelmsford St & Waite St,,42.628652,-71.32196
814682,0,FALSE,328,,Pleasant St & Greenmont Ave,,42.6674850433355,-71.308604413494
814683,0,FALSE,329,,43 Highland,,42.6368003875002,-71.3103128982432
814684,0,FALSE,330,,North Rd & Crosby Ln,,42.601290936121,-71.353569585575
814685,1,FALSE,331,,Douglas Rd & Donald Terrace,,42.6342491283757,-71.2788418074734
814686,0,FALSE,332,,King St & Shea St,,42.549929,-71.466277
814687,0,FALSE,333,,Middlesex Turnpike & French St,,42.5441189475714,-71.2761480361164
814688,0,FALSE,335,,Woburn St & Stavely St,,42.622923,-71.292145
814690,0,FALSE,337,,Boston Rd & Cunningham Ln,,42.5539394435867,-71.264968006589
814691,1,FALSE,338,,Chelmsford St & Parker St,,42.6276275127237,-71.3222548254658
