"","DOW","stop_id","direction_id","firstArrival_mam","lastArrival_mam","trips","averageHeadway","Percentile90_hw","effectiveHeadway","span_min","span_max","freq_min","span_pass","freq_pass","stop_code","platform_code","stop_name","stop_desc","geometry"
"124","SA","2454468",NA,427,1087,12,60,60,60,480,1110,20,FALSE,FALSE,"","","Heritage Place","",c(228414.165401609, 937753.032441472)
"125","SA","2454477",NA,457,1117,12,60,60,60,480,1110,20,TRUE,FALSE,"","","Heritage Place","",c(228424.980218556, 937832.755231088)
"126","SA","2454539",NA,450.566666666667,1110.56666666667,12,60,60,60,480,1110,20,TRUE,FALSE,"","","Middlesex Street & Moulton Avenue","",c(215664.176534435, 932381.549693922)
"127","SA","2454566",NA,427.35,1110.7,24,29.7108695652174,36.65,31.1964842320919,480,1110,20,TRUE,FALSE,"","","MVRTA Lot","",c(228548.080100777, 939764.480809915)
"128","SA","2454603",NA,433.766666666667,1093.76666666667,12,60,60,60,480,1110,20,FALSE,FALSE,"","","Westgate - Burlington Coat Factory","",c(231551.565067345, 946984.757667603)
"129","SA","2454607",NA,431.7,1091.7,12,60,60,60,480,1110,20,FALSE,FALSE,"","","Monument Street & Broadway","",c(231663.358043469, 948108.668986939)
"130","SA","2454647",NA,550.533333333333,955.533333333333,4,135,171,145,480,1110,20,FALSE,FALSE,"","","Low Street & Wallace Bradshaw Jr Way","",c(249568.041785801, 951394.14185028)
"131","SA","2454667",NA,552,957,4,135,171,145,480,1110,20,FALSE,FALSE,"","","Low Street - Watts Eye","",c(250372.224321302, 950941.718876789)
"132","SA","2559164",NA,467,1125,33,20.5625,36.8,27.6382978723404,480,1110,20,TRUE,FALSE,"","","MVRTA Parking Garage - Newburyport","",c(251220.504017111, 951467.233679315)
"133","SA","2579602",NA,447,1107,12,60,60,60,480,1110,20,FALSE,FALSE,"","","Plaistow Walmart","",c(231846.87091848, 952832.348348806)
"134","SA","2579603",NA,450,1110,12,60,60,60,480,1110,20,TRUE,FALSE,"","","Plaistow Market Basket","",c(232203.189609177, 952527.58921308)
"135","SA","2582998",NA,447.166666666667,1107.16666666667,12,60,60,60,480,1110,20,FALSE,FALSE,"","","Methuen Square","",c(225585.103152837, 941953.217243817)
"136","SA","2586175",NA,430.366666666667,1090.36666666667,12,60,60,60,480,1110,20,FALSE,FALSE,"","","39 Hampshire Street","",c(225476.109585471, 941975.120838996)
"137","SA","2586285",NA,510,1140,19,35,49,40.6,480,1110,20,FALSE,FALSE,"","","Carriagetown Marketplace - Stop & Shop","",c(248140.744397966, 955354.255549522)
"138","SA","2586342",NA,494.783333333333,1094.78333333333,11,60,60,60,480,1110,20,FALSE,FALSE,"","","Essex Street & Franklin Street - Correction Center","",c(227354.847928127, 939504.218514407)
"139","SA","2594062",NA,551.566666666667,956.566666666667,4,135,171,145,480,1110,20,FALSE,FALSE,"","","Low Street - Army National Guard","",c(250101.194074255, 951009.058938224)
"140","SA","2594072",NA,498.233333333333,1083.23333333333,14,45,45,45,480,1110,20,FALSE,FALSE,"","","Port Plaza - Kmart","",c(248641.825019348, 952267.554283087)
"141","SA","2594078",NA,425,1085,12,60,60,60,480,1110,20,FALSE,FALSE,"","","Melrose Street & Water Street","",c(226872.792963615, 938852.026262713)
"142","SA","2594190",NA,498.783333333333,1083.78333333333,14,45,45,45,480,1110,20,FALSE,FALSE,"","","Port Plaza - Shaws","",c(248688.867498992, 952363.979211894)
"143","SA","2594274",NA,435,1106,36,19.1714285714286,49,41.5245901639344,480,1110,20,FALSE,FALSE,"798523","","Westgate - Market Basket","",c(231595.88795972, 947175.881780594)
"144","SA","2594327",NA,492,1092,11,60,60,60,480,1110,20,FALSE,FALSE,"","","Merrimack Avenue & Intervale Avenue - Lenzis Bakery","",c(220100.966145148, 934378.218726391)
"145","SA","2613752",NA,424,1084,12,60,60,60,480,1110,20,FALSE,FALSE,"","","Winter Street & Lafayette Square","",c(233663.599904812, 947511.78558129)
"146","SA","2616256",NA,553.4,958.4,4,135,171,145,480,1110,20,FALSE,FALSE,"","","Pond Street - CVS","",c(251244.275746368, 950929.431747985)
"147","SA","2616257",NA,553.833333333333,958.833333333333,4,135,171,145,480,1110,20,FALSE,FALSE,"","","High Street & Green Street","",c(251224.994076495, 951051.975518046)
"148","SA","2729452",NA,428,1088,12,60,60,60,480,1110,20,FALSE,FALSE,"","","Cedardale","",c(232477.990098602, 944698.266331275)
"149","SA","2729483",NA,441.633333333333,1101.63333333333,12,60,60,60,480,1110,20,FALSE,FALSE,"","","200 Minuteman Road","",c(223509.59026456, 938213.823443519)
"150","SA","3475107",NA,450,1110,12,60,60,60,480,1110,20,TRUE,FALSE,"","","Mt Vernon Street & North Street","",c(225790.435076614, 936194.242315379)
"151","SA","3475112",NA,453,1113,12,60,60,60,480,1110,20,TRUE,FALSE,"","","Andover Street & Beacon Street","",c(226781.124989348, 937802.158987156)
"152","SA","3672636",NA,520,1150,10,70,70,70,480,1110,20,FALSE,FALSE,"","","Main St & Route 110","",c(246590.093873963, 955395.20361728)
